173,Darkness Approaches,"Discard 2 cards from your hand. Select 1 face-up monster and flip it face-down, but do not change its battle position.",MRL-040,NULL,NULL,NULL,NULL,5,NULL
174,Fairy's Hand Mirror,Switch the opponent's Spell Card effect that designates 1 monster as a target to another correct target.,MRL-041,NULL,NULL,NULL,NULL,11,NULL
175,Tailor of the Fickle,Switch 1 Equip Card equipped to a monster to another correct target.,MRL-042,NULL,NULL,NULL,NULL,9,NULL
176,Rush Recklessly,Target face-up monster gains 700 ATK until the end of this turn.,MRL-043,NULL,NULL,NULL,NULL,9,NULL
177,The Reliable Guardian,Increase 1 face-up monster's DEF by 700 points until the end of this turn.,MRL-044,NULL,NULL,NULL,NULL,9,NULL
178,The Forceful Sentry,Look at your opponent's hand. Select 1 card among them and return it to his/her Deck. The Deck is then shuffled.,MRL-045,NULL,NULL,NULL,NULL,5,NULL
179,Chain Energy,"Each player must pay 500 Life Points per card to Normal Summon, Special Summon, Set or activate cards from his/her respective hand.",MRL-046,NULL,NULL,NULL,NULL,6,NULL
180,Mystical Space Typhoon,Destroy 1 Spell or Trap Card on the field.,MRL-047,NULL,NULL,NULL,NULL,9,NULL
181,Giant Trunade,Return all Spell and Trap Cards on the field to the respective owners' hands.,MRL-048,NULL,NULL,NULL,NULL,5,NULL
182,Painful Choice,Select 5 cards from your Deck and show them to your opponent. Your opponent selects 1 card among them. Add that card to your hand and discard the remaining cards to the Graveyard.,MRL-049,NULL,NULL,NULL,NULL,5,NULL
183,Snake Fang,Decrease 1 face-up monster's DEF by 500 points until the end of this turn.,MRL-050,NULL,NULL,NULL,NULL,11,NULL
184,Black Illusion Ritual,"This card is used to Ritual Summon ""Relinquished"". You must also Tribute monsters whose total Levels equal 1 or more from the field or your hand.",MRL-051,NULL,NULL,NULL,NULL,10,NULL
185,Horn of the Unicorn,"Increase the ATK and DEF of a monster equipped with this card by 700 points. When this card is sent from the field to the Graveyard, it returns to the top of your Deck.",MRL-054,NULL,NULL,NULL,NULL,7,NULL
186,Wall Shadow,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Labyrinth Wall"" equipped with ""Magical Labyrinth"".",MRL-056,7,1600,3000,18,2,NULL
187,Magical Labyrinth,"Equip ""Labyrinth Wall"" with this card. You can Special Summon ""Wall Shadow"" from your Deck by Tributing ""Labyrinth Wall"" equipped with this card.",MRL-059,NULL,NULL,NULL,NULL,7,NULL
188,Eternal Rest,Destroy all monsters equipped with Equip Cards.,MRL-060,NULL,NULL,NULL,NULL,5,NULL
189,Megamorph,"While your Life Points are lower than your opponent's, the original ATK of the equipped monster is doubled. While your Life Points are higher, the original ATK of the equipped monster is halved.",MRL-061,NULL,NULL,NULL,NULL,7,NULL
190,Commencement Dance,"This card is used to Ritual Summon ""Performance of Sword"". You must also Tribute monsters whose total Level Stars equal 6 or more from the field or your hand.",MRL-062,NULL,NULL,NULL,NULL,10,NULL
191,Hamburger Recipe,"This card is used to Ritual Summon ""Hungry Burger"". You must also Tribute monsters whose total Level Stars equal 6 or more from the field or your hand.",MRL-063,NULL,NULL,NULL,NULL,10,NULL
192,House of Adhesive Tape,"If the DEF of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.",MRL-064,NULL,NULL,NULL,NULL,11,NULL
193,Eatgaboon,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.",MRL-065,NULL,NULL,NULL,NULL,11,NULL
194,Turtle Oath,"This card is used to Ritual Summon ""Crab Turtle"". You must also Tribute monsters whose total Level Stars equal 8 or more from the field or your hand.",MRL-066,NULL,NULL,NULL,NULL,10,NULL
195,Performance of Sword,"This monster can only be Ritual Summoned with the Ritual Spell Card, ""Commencement Dance"". You must also Tribute monsters whose total Level Stars equal 6 or more from the field or your hand.",MRL-067,6,1950,1850,18,4,NULL
196,Hungry Burger,"This monster can only be Ritual Summoned with the Ritual Spell Card, ""Hamburger Recipe"". You must also Tribute monsters whose total Level Stars equal 6 or more from the field or your hand.",MRL-068,6,2000,1850,18,4,NULL
197,Crab Turtle,"This monster can only be Ritual Summoned with the Ritual Spell Card, ""Turtle Oath"". You must also Tribute monsters whose total Level Stars equal 8 or more from the field or your hand.",MRL-069,8,2550,2500,1,4,NULL
198,Manga Ryu-Ran,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned while ""Toon World"" is on your side of the field. You can Special Summon this monster from your hand, but Tributes are required for monsters Level 5 or more. This card cannot attack in the turn that it is Summoned. Unless you pay 500 Life Points, this monster cannot attack. When ""Toon World"" on the field is destroyed, this card is also destroyed. If your opponent doesn't control a Toon Monster, this card can attack your opponent's Life Points directly. If a face-up Toon Monster is on your opponent's side of the field, you must select the Toon Monster as an attack target.",MRL-071,7,2200,2600,5,2,NULL
199,Toon Mermaid,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned while ""Toon World"" is on your side of the field. You can Special Summon this monster from your hand, but Tributes are required for monsters Level 5 or more. This card cannot attack in the turn that it is Summoned. Unless you pay 500 Life Points, this monster cannot attack. When ""Toon World"" on the field is destroyed, this card is also destroyed. If your opponent doesn't control a Toon Monster, this card can attack your opponent's Life Points directly. If a face-up Toon Monster is on your opponent's side of the field, you must select the Toon Monster as an attack target.",MRL-072,4,1400,1500,1,2,NULL
200,Toon Summoned Skull,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned while ""Toon World"" is on your side of the field. You can Special Summon this monster from your hand, but Tributes are required for monsters Level 5 or more. This card cannot attack in the turn that it is Summoned. Unless you pay 500 Life Points, this monster cannot attack. When ""Toon World"" on the field is destroyed, this card is also destroyed. If your opponent doesn't control a Toon Monster, this card can attack your opponent's Life Points directly. If a face-up Toon Monster is on your opponent's side of the field, you must select the Toon Monster as an attack target.",MRL-073,6,2500,1200,7,2,NULL
201,Jigen Bakudan,"FLIP: After this card is flipped, Tribute it during your Standby Phase to destroy all monsters on your side of the field and inflict damage equal to half of the total ATK of the destroyed cards (excluding this monster) to your opponent's Life Points.",MRL-074,2,200,1000,12,2,NULL
202,Toon World,Pay 1000 Life Points to activate this card.,MRL-076,NULL,NULL,NULL,NULL,6,NULL
203,Cyber Jar,FLIP: Destroy all monsters on the field. Both players then pick up 5 cards from the top of their respective Decks and Special Summon all Level 4 or lower Monster Cards among them on the field in face-up Attack Position or face-down Defense Position. The rest of the cards picked up are added to their respective hands.,MRL-077,3,900,900,14,2,NULL
204,Banisher of the Light,"As long as this card remains face-up on the field, any card sent to the Graveyard is removed from play instead.",MRL-078,3,100,2000,6,2,NULL
205,Giant Rat,"When this card is sent to the Graveyard as a result of battle, you can Special Summon 1 EARTH monster with an ATK of 1500 or less in face-up Attack Position from your Deck. Then shuffle your Deck.",MRL-079,4,1400,1450,2,2,NULL
206,Senju of the Thousand Hands,"When this card is Normal Summoned or Flip Summoned, you can select 1 Ritual Monster Card from your Deck and add it to your hand. Then shuffle your Deck.",MRL-080,4,1400,1000,6,2,NULL
207,UFO Turtle,"When this card is sent to the Graveyard as a result of battle, you can Special Summon 1 FIRE monster with an ATK of 1500 or less in face-up Attack Position from your Deck. Then shuffle your Deck.",MRL-081,4,1400,1200,10,2,NULL
208,Flash Assailant,Decrease the ATK and DEF of this card by 400 points for each card in your hand.,MRL-082,4,2000,2000,7,2,NULL
209,Karate Man,"You can double the original ATK of this card once per turn. If you used this effect, destroy this card during the End Phase.",MRL-083,3,1000,1000,18,2,NULL
210,Dark Zebra,"If this is the only Monster Card in your control during your Standby Phase, it is changed to Defense Position. You cannot change the position of this card during the same turn.",MRL-084,4,1800,400,2,2,NULL
211,Giant Germ,"When this card is sent to the Graveyard as a result of battle, inflict 500 points of damage to your opponent's Life Points. You can also Special Summon up to 2 ""Giant Germ"" cards from your Deck to your side of the field in face-up Attack Position. Then shuffle your Deck.",MRL-085,2,1000,100,7,2,NULL
212,Nimble Momonga,"When this card is destroyed by battle and sent to the Graveyard, gain 1000 Life Points. You can also Special Summon up to 2 ""Nimble Momongas"" from your Deck in face-down Defense Position.",MRL-086,2,1000,100,2,2,NULL
213,Spear Cretin,"FLIP: After this card is flipped, when it is sent to the Graveyard, both you and your opponent select 1 monster from your respective Graveyards and Special Summon it on the field in face-up Attack Position or face-down Defense Position (no Tribute is required for monsters of Level 5 or more).",MRL-087,2,500,500,7,2,NULL
214,Shining Angel,"When this card is sent to the Graveyard as a result of battle, you can Special Summon 1 LIGHT monster with an ATK of 1500 or less in face-up Attack Position from your Deck. Then shuffle your Deck.",MRL-088,4,1400,800,6,2,NULL
215,Boar Soldier,"If this card is Normal Summoned, destroy this card. If your opponent controls 1 or more monsters, decrease the ATK of this card by 1000 points.",MRL-089,4,2000,500,3,2,NULL
216,Mother Grizzly,"When this card is sent to the Graveyard as a result of battle, you can Special Summon 1 WATER monster with an ATK of 1500 or less in face-up Attack Position from your Deck. Then shuffle your Deck.",MRL-090,4,1400,1000,3,2,NULL
217,Flying Kamakiri #1,"When this card is sent to the Graveyard as a result of battle, you can Special Summon 1 WIND monster with an ATK of 1500 or less in face-up Attack Position from your Deck. Then shuffle your Deck.",MRL-091,4,1400,900,9,2,NULL
218,Ceremonial Bell,"As long as this card remains face-up on the field, both players must show their respective hands.",MRL-092,3,0,1850,16,2,NULL
219,Sonic Bird,"When this card is Normal Summoned or Flip Summoned, you can select 1 Ritual Spell Card from your Deck and add it to your hand. Then shuffle your Deck.",MRL-093,4,1400,1000,19,2,NULL
220,Mystic Tomato,"When this card is sent to the Graveyard as a result of battle, you can Special Summon 1 DARK monster with an ATK of 1500 or less in face-up Attack Position from your Deck. Then shuffle your Deck.",MRL-094,4,1400,1100,11,2,NULL
221,Kotodama,"As long as this card remains face-up on the field, more than 1 monster with the same name cannot exist face-up on the field. If a monster with the same name as a face-up monster on the field is Normal Summoned, Flip Summoned, Special Summoned or flipped face-up later, it is destroyed. (If monsters with the same name are Summoned or flipped face-up at the same time, they are all destroyed.)",MRL-095,3,0,1600,6,2,NULL
222,Gaia Power,Increase the ATK of all EARTH monsters by 500 points and decrease their DEF by 400 points.,MRL-096,NULL,NULL,NULL,NULL,8,NULL
223,Umiiruka,Increase the ATK of all WATER monsters by 500 points and decrease their DEF by 400 points.,MRL-097,NULL,NULL,NULL,NULL,8,NULL
224,Molten Destruction,Increase the ATK of all FIRE monsters by 500 points and decrease their DEF by 400 points.,MRL-098,NULL,NULL,NULL,NULL,8,NULL
225,Rising Air Current,Increase the ATK of all WIND monsters by 500 points and decrease their DEF by 400 points.,MRL-099,NULL,NULL,NULL,NULL,8,NULL
226,Luminous Spark,Increase the ATK of all LIGHT monsters by 500 points and decrease their DEF by 400 points.,MRL-100,NULL,NULL,NULL,NULL,8,NULL
227,Mystic Plasma Zone,Increase the ATK of all DARK monsters by 500 points and decrease their DEF by 400 points.,MRL-101,NULL,NULL,NULL,NULL,8,NULL
228,Messenger of Peace,"Neither player can declare attacks with face-up monsters with an ATK of 1500 or more. Pay 100 Life Points during each of your Standby Phases. If you do not, destroy this card.",MRL-102,NULL,NULL,NULL,NULL,6,NULL
229,Jinzo,"As long as this card remains face-up on the field, Trap Cards cannot be activated. The effects of all face-up Trap Cards are negated.",PSV-000,6,2400,1500,10,2,NULL
230,Parasite Paracide,"FLIP: Put this card face-up in your opponent's Deck and shuffle it. When your opponent draws this card, it is Special Summoned on your opponent's side of the field in face-up Defense Position and inflicts 1000 points of damage to your opponent's Life Points. Then all face-up monsters on your opponent's side of the field become Insect-Type as long as this card remains face-up on the field.",PSV-003,2,500,300,9,2,NULL
231,7 Completed,Increase either the ATK or DEF of a Machine-Type monster equipped with this card by 700 points. You cannot change your choice as long as this card remains face-up on the field.,PSV-004,NULL,NULL,NULL,NULL,7,NULL
232,Lightforce Sword,"Select 1 card randomly from your opponent's hand and remove it from play face-down. Keep the card out of play for 3 of your opponent's turns. During your opponent's Standby Phase of the 4th turn, the card is returned to his/her hand.",PSV-005,NULL,NULL,NULL,NULL,11,NULL
233,Chain Destruction,"You can activate this card when a monster with an ATK 2000 or less is Normal Summoned, Flip Summoned or Special Summoned. Destroy all monsters with the same name in the summoning player's hand and Deck. The Deck is then shuffled.",PSV-006,NULL,NULL,NULL,NULL,11,NULL
234,Time Seal,Skip the Draw Phase of your opponent's next turn.,PSV-007,NULL,NULL,NULL,NULL,11,NULL
235,Graverobber,"Select 1 Spell Card from your opponent's Graveyard. You can use it as your hand until the end of the turn. If you use it, you take 2000 points of damage.",PSV-008,NULL,NULL,NULL,NULL,11,NULL
236,Gift of The Mystical Elf,Increase your Life Points by 300 points for each monster on the field.,PSV-009,NULL,NULL,NULL,NULL,11,NULL
237,The Eye of Truth,"As long as this card remains face-up on the field, your opponent must show his/her hand. Your opponent increases his/her Life Points by 1000 points during each of his/her Standby Phases if he/she has a Spell Card in his/her hand.",PSV-010,NULL,NULL,NULL,NULL,12,NULL
